"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","979","should render correctly on mobile viewport","Chrome","Mon Mar 09 14:03:51 UTC 2026","passed","Mon Mar 09 14:03:52 UTC 2026","Responsive Design Testing","tests/visual.spec.ts","",""
"","934","Example #2","BDD","Mon Mar 09 14:03:04 UTC 2026","passed","Mon Mar 09 14:03:05 UTC 2026","Home Page Background Color > Change background color","../.features-gen/e2e/features/home.feature.spec.js","",""
"","1010","should create color via API and verify through UI","Chrome","Mon Mar 09 14:02:43 UTC 2026","passed","Mon Mar 09 14:02:44 UTC 2026","Hybrid E2E Testing","tests/hybrid.spec.ts","",""
"","895","check Turquoise ( #1abc9c) is the default background color.","Chrome","Mon Mar 09 14:03:08 UTC 2026","passed","Mon Mar 09 14:03:09 UTC 2026","","tests/coverage.spec.ts","",""
"","966","homepage should match snapshot","Chrome","Mon Mar 09 14:03:51 UTC 2026","passed","Mon Mar 09 14:03:52 UTC 2026","Visual Regression","tests/visual.spec.ts","",""
"","607","verify Red ( #e74c3c ) is applied as the background color","Chrome","Mon Mar 09 14:02:46 UTC 2026","passed","Mon Mar 09 14:02:46 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","28","should reject missing hex","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","477","should load the application and verify core functionality across browsers","Chrome","Mon Mar 09 14:03:11 UTC 2026","passed","Mon Mar 09 14:03:11 UTC 2026","Cross-Browser Core Functionality","tests/cross-browser.spec.ts","",""
"","43","should reject invalid hex format on update","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","1928","should maintain accessibility in en language and verify resilient locators","Chrome","Mon Mar 09 14:03:21 UTC 2026","passed","Mon Mar 09 14:03:23 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","29","should reject invalid hex format","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","79","should return 409 for duplicate color creation","Chrome","Mon Mar 09 14:02:59 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","467","Example #3","BDD","Mon Mar 09 14:03:05 UTC 2026","passed","Mon Mar 09 14:03:05 UTC 2026","Home Page Background Color > Change background color","../.features-gen/e2e/features/home.feature.spec.js","",""
"","1024","changing color to Turquoise should reflect in UI and DOM","Chrome","Mon Mar 09 14:03:10 UTC 2026","passed","Mon Mar 09 14:03:11 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","936","verify Yellow ( #f1c40f ) is applied as the background color","Chrome","Mon Mar 09 14:03:09 UTC 2026","passed","Mon Mar 09 14:03:10 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","873","Example #1","BDD","Mon Mar 09 14:03:04 UTC 2026","passed","Mon Mar 09 14:03:05 UTC 2026","Home Page Background Color > Change background color","../.features-gen/e2e/features/home.feature.spec.js","",""
"","34","should return 404 when updating non-existent color","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","910","should gracefully handle a color not found in the database","Chrome","Mon Mar 09 14:02:45 UTC 2026","passed","Mon Mar 09 14:02:46 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","662","changing color to Yellow should reflect in UI and DOM","Chrome","Mon Mar 09 14:03:11 UTC 2026","passed","Mon Mar 09 14:03:12 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","3259","should not have any automatically detectable accessibility issues","Chrome","Mon Mar 09 14:03:18 UTC 2026","passed","Mon Mar 09 14:03:21 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","156","should delete an existing color","Chrome","Mon Mar 09 14:03:08 UTC 2026","passed","Mon Mar 09 14:03:08 UTC 2026","Backend API Integration > DELETE /api/colors/:name","tests/api.spec.ts","",""
"","75","should update a color with valid schema","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","32","GET /api/colors/Red should return the correct hex code","Chrome","Mon Mar 09 14:03:24 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","54","should create a new color with valid schema","Chrome","Mon Mar 09 14:03:24 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","24","should reject updating with empty name","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","57","GET /api/colors/Turquoise should return the correct hex code","Chrome","Mon Mar 09 14:03:24 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","983","verify Turquoise ( #1abc9c ) is applied as the background color","Chrome","Mon Mar 09 14:03:08 UTC 2026","passed","Mon Mar 09 14:03:09 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","2177","should maintain accessibility in es language and verify resilient locators","Chrome","Mon Mar 09 14:03:21 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","539","verify Yellow ( #f1c40f ) is applied as the background color","Chrome","Mon Mar 09 14:02:46 UTC 2026","passed","Mon Mar 09 14:02:46 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","1783","should load the application and verify core functionality across browsers","Firefox","Mon Mar 09 14:03:07 UTC 2026","passed","Mon Mar 09 14:03:09 UTC 2026","Cross-Browser Core Functionality","tests/cross-browser.spec.ts","",""
"","33","should reject empty name","Chrome","Mon Mar 09 14:03:00 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","1152","should maintain accessibility in el language and verify resilient locators","Chrome","Mon Mar 09 14:03:23 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","1540","should handle color click network failure gracefully","Chrome","Mon Mar 09 14:02:42 UTC 2026","passed","Mon Mar 09 14:02:44 UTC 2026","UI Error Handling Coverage","tests/error-handling.spec.ts","",""
"","24","GET /api/colors/Yellow should return the correct hex code","Chrome","Mon Mar 09 14:03:24 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","30","GET /api/colors should return all colors","Chrome","Mon Mar 09 14:03:24 UTC 2026","passed","Mon Mar 09 14:03:24 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","916","should display colors that do not exist in the database","Chrome","Mon Mar 09 14:02:44 UTC 2026","passed","Mon Mar 09 14:02:45 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","38","should reject missing name","Chrome","Mon Mar 09 14:02:59 UTC 2026","passed","Mon Mar 09 14:03:00 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","532","should create dynamic random color via API and verify through UI","Chrome","Mon Mar 09 14:02:47 UTC 2026","passed","Mon Mar 09 14:02:47 UTC 2026","Random Data Testing with faker.js","tests/random-data.spec.ts","",""
