"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should retrieve all seeded colors","","Sat Apr 18 07:45:17 UTC 2026","passed","Sat Apr 18 07:45:17 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should retrieve all seeded colors",""
"","300","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses default MONGO_URI when process.env.MONGO_URI is missing","","Sat Apr 18 07:45:22 UTC 2026","passed","Sat Apr 18 07:45:22 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses default MONGO_URI when process.env.MONGO_URI is missing",""
"","3","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)","","Sat Apr 18 07:45:22 UTC 2026","passed","Sat Apr 18 07:45:22 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","122","should reject invalid hex format","Chrome","Sat Apr 18 07:55:39 UTC 2026","passed","Sat Apr 18 07:55:39 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for invalid current name format in URL","","Sat Apr 18 07:45:22 UTC 2026","passed","Sat Apr 18 07:45:22 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for invalid current name format in URL",""
"Performance Test: API Performance Test
File: api-performance.spec.ts
Total Iterations: 1
Max VUs: 1

HTTP Request Duration:
- Avg: 6.37ms
- P(95): 13.79ms
- Max: 15.57ms

Full metrics attached in the results.","2548","API Performance Test","Performance","Sat Apr 18 07:46:22 UTC 2026","passed","Sat Apr 18 07:46:24 UTC 2026","api-performance.spec.ts","API Performance Test","",""
"","320","GET /api/colors/Yellow should return the correct hex code","Chrome","Sat Apr 18 07:55:38 UTC 2026","passed","Sat Apr 18 07:55:38 UTC 2026","Backend API Integration","","",""
"","17","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should update an existing color","","Sat Apr 18 07:45:17 UTC 2026","passed","Sat Apr 18 07:45:17 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should update an existing color",""
"","5","Server Unit Tests POST /api/colors returns 400 for name with only spaces","","Sat Apr 18 07:45:22 UTC 2026","passed","Sat Apr 18 07:45:22 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for name with only spaces",""
"","4","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors","","Sat Apr 18 07:45:22 UTC 2026","passed","Sat Apr 18 07:45:22 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors",""
