"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","should return 404 when updating non-existent color","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","40","GET /api/colors/Red should return the correct hex code","Chrome","Tue Mar 17 14:29:33 UTC 2026","passed","Tue Mar 17 14:29:33 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","8178","should meet the accessibility threshold using Google Lighthouse","Chrome","Tue Mar 17 14:29:27 UTC 2026","passed","Tue Mar 17 14:29:36 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","573","changing color to Turquoise should reflect in UI and DOM","Chrome","Tue Mar 17 14:29:05 UTC 2026","passed","Tue Mar 17 14:29:06 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","815","should show loading state when API returns empty colors","Chrome","Tue Mar 17 14:29:14 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","UI Error Handling Coverage","tests/error-handling.spec.ts","",""
"","1907","should maintain accessibility in en language and verify resilient locators","Chrome","Tue Mar 17 14:29:27 UTC 2026","passed","Tue Mar 17 14:29:29 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","23","should reject omitting both name and hex on update","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","587","should display colors that do not exist in the database","Chrome","Tue Mar 17 14:29:16 UTC 2026","passed","Tue Mar 17 14:29:16 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","49","GET /api/colors/Turquoise should return the correct hex code","Chrome","Tue Mar 17 14:29:33 UTC 2026","passed","Tue Mar 17 14:29:33 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","6633","should load the application and verify core functionality across browsers","WebKit","Tue Mar 17 14:28:47 UTC 2026","passed","Tue Mar 17 14:28:54 UTC 2026","Cross-Browser Core Functionality","","",""
"","125","should delete an existing color","Chrome","Tue Mar 17 14:29:03 UTC 2026","passed","Tue Mar 17 14:29:03 UTC 2026","Backend API Integration > DELETE /api/colors/:name","tests/api.spec.ts","",""
"","38","GET /api/colors/Yellow should return the correct hex code","Chrome","Tue Mar 17 14:29:33 UTC 2026","passed","Tue Mar 17 14:29:33 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","586","verify Red ( #e74c3c ) is applied as the background color","Chrome","Tue Mar 17 14:29:04 UTC 2026","passed","Tue Mar 17 14:29:05 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","591","verify Turquoise ( #1abc9c ) is applied as the background color","Chrome","Tue Mar 17 14:29:16 UTC 2026","passed","Tue Mar 17 14:29:17 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","53","should update a color with valid schema","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","595","changing color to Yellow should reflect in UI and DOM","Chrome","Tue Mar 17 14:29:06 UTC 2026","passed","Tue Mar 17 14:29:06 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","1446","should handle color click network failure gracefully","Chrome","Tue Mar 17 14:29:14 UTC 2026","passed","Tue Mar 17 14:29:16 UTC 2026","UI Error Handling Coverage","tests/error-handling.spec.ts","",""
"","645","changing color to Red should reflect in UI and DOM","Chrome","Tue Mar 17 14:29:06 UTC 2026","passed","Tue Mar 17 14:29:06 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","614","verify Red ( #e74c3c ) is applied as the background color","Chrome","Tue Mar 17 14:29:17 UTC 2026","passed","Tue Mar 17 14:29:18 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","22","should reject updating with empty name","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","660","should load the application and verify core functionality across browsers","Chrome","Tue Mar 17 14:29:05 UTC 2026","passed","Tue Mar 17 14:29:06 UTC 2026","Cross-Browser Core Functionality","tests/cross-browser.spec.ts","",""
"Performance Test: UI Performance Test
File: ui-performance.spec.ts
Total Iterations: 12
Max VUs: 2

HTTP Request Duration:
- Avg: 2.23ms
- P(95): 2.23ms
- Max: 2.23ms

Full metrics attached in the results.","48514","UI Performance Test","Performance","Tue Mar 17 14:29:46 UTC 2026","passed","Tue Mar 17 14:30:34 UTC 2026","ui-performance.spec.ts","UI Performance Test","",""
"","991","homepage should match snapshot","Chrome","Tue Mar 17 14:29:31 UTC 2026","passed","Tue Mar 17 14:29:32 UTC 2026","Visual Regression","","",""
"Performance Test: API Performance Test
File: api-performance.spec.ts
Total Iterations: 1156233
Max VUs: 4

HTTP Request Duration:
- Avg: 3.52ms
- P(95): 3.52ms
- Max: 3.52ms

Full metrics attached in the results.","7362","API Performance Test","Performance","Tue Mar 17 14:28:14 UTC 2026","passed","Tue Mar 17 14:28:22 UTC 2026","api-performance.spec.ts","API Performance Test","",""
"","506","should handle missing image gracefully by showing alt text","Chrome","Tue Mar 17 14:29:16 UTC 2026","passed","Tue Mar 17 14:29:16 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","590","verify Yellow ( #f1c40f ) is applied as the background color","Chrome","Tue Mar 17 14:29:17 UTC 2026","passed","Tue Mar 17 14:29:18 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","32","should reject missing hex","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","620","verify Yellow ( #f1c40f ) is applied as the background color","Chrome","Tue Mar 17 14:29:05 UTC 2026","passed","Tue Mar 17 14:29:05 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","1700","should maintain accessibility in es language and verify resilient locators","Chrome","Tue Mar 17 14:29:29 UTC 2026","passed","Tue Mar 17 14:29:31 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","528","should create dynamic random color via API and verify through UI","Chrome","Tue Mar 17 14:29:18 UTC 2026","passed","Tue Mar 17 14:29:18 UTC 2026","Random Data Testing with faker.js","tests/random-data.spec.ts","",""
"","1007","verify Turquoise ( #1abc9c ) is applied as the background color","Chrome","Tue Mar 17 14:29:03 UTC 2026","passed","Tue Mar 17 14:29:04 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","21","should reject invalid hex format","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","1936","should not have any automatically detectable accessibility issues","Chrome","Tue Mar 17 14:29:25 UTC 2026","passed","Tue Mar 17 14:29:27 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","1722","should load the application and verify core functionality across browsers","Firefox","Tue Mar 17 14:28:46 UTC 2026","passed","Tue Mar 17 14:28:47 UTC 2026","Cross-Browser Core Functionality","","",""
"","101","should create a new color with valid schema","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","401","should handle fetch colors network failure gracefully","Chrome","Tue Mar 17 14:29:06 UTC 2026","passed","Tue Mar 17 14:29:07 UTC 2026","UI Error Handling Coverage","tests/error-handling.spec.ts","",""
"","93","should return 404 for non-existent color deletion","Chrome","Tue Mar 17 14:29:03 UTC 2026","passed","Tue Mar 17 14:29:03 UTC 2026","Backend API Integration > DELETE /api/colors/:name","tests/api.spec.ts","",""
"","20","should reject invalid hex format on update","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:15 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","610","should create color via API and verify through UI","Chrome","Tue Mar 17 14:29:15 UTC 2026","passed","Tue Mar 17 14:29:16 UTC 2026","Hybrid E2E Testing","tests/hybrid.spec.ts","",""
"","40","GET /api/colors should return all colors","Chrome","Tue Mar 17 14:29:33 UTC 2026","passed","Tue Mar 17 14:29:33 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","935","should render correctly on mobile viewport","Chrome","Tue Mar 17 14:29:31 UTC 2026","passed","Tue Mar 17 14:29:32 UTC 2026","Responsive Design Testing","","",""
