"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1888","should load the application and verify core functionality across browsers","Firefox","Mon May 04 20:04:36 UTC 2026","passed","Mon May 04 20:04:38 UTC 2026","Cross-Browser Core Functionality","","",""
"","22","Server Integration Tests (Testcontainers) Concurrent writes should handle simultaneous POSTs with the same name — exactly one succeeds","","Mon May 04 19:46:54 UTC 2026","passed","Mon May 04 19:46:54 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) Concurrent writes should handle simultaneous POSTs with the same name — exactly one succeeds",""
"","8","unknown extra fields in POST body are rejected (400)","Chrome","Mon May 04 20:03:15 UTC 2026","passed","Mon May 04 20:03:15 UTC 2026","Security > Input Validation","tests/security.spec.ts","",""
"","1344","verify Yellow ( #f1c40f ) is applied as the background color","Chrome","Mon May 04 20:01:42 UTC 2026","passed","Mon May 04 20:01:43 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","18","Server Integration Tests (Testcontainers) GET /api/colors/:name should not expose _id or __v fields","","Mon May 04 19:46:54 UTC 2026","passed","Mon May 04 19:46:54 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) GET /api/colors/:name should not expose _id or __v fields",""
"","6","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed POST method on /api/colors","","Mon May 04 19:44:36 UTC 2026","passed","Mon May 04 19:44:36 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed POST method on /api/colors",""
"","4","Server Unit Tests Middleware JSON error middleware ignores SyntaxError with status != 400","","Mon May 04 19:44:36 UTC 2026","passed","Mon May 04 19:44:36 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware JSON error middleware ignores SyntaxError with status != 400",""
"","4","Server Unit Tests Middleware does not include X-Powered-By header","","Mon May 04 19:44:36 UTC 2026","passed","Mon May 04 19:44:36 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware does not include X-Powered-By header",""
"","3","Server Unit Tests Error Handling GET /api/colors/:name returns 500 when database fails","","Mon May 04 19:44:36 UTC 2026","passed","Mon May 04 19:44:36 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling GET /api/colors/:name returns 500 when database fails",""
"","5","Server Unit Tests POST /api/colors returns 400 for name with special characters","","Mon May 04 19:44:36 UTC 2026","passed","Mon May 04 19:44:36 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for name with special characters",""
"","12","should return 404 when updating non-existent color","Chrome","Mon May 04 20:04:24 UTC 2026","passed","Mon May 04 20:04:24 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","12","Server Unit Tests Surviving Mutants & Edge Cases PUT logic kills name/hex conditional mutants by providing only one field","","Mon May 04 19:44:36 UTC 2026","passed","Mon May 04 19:44:36 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases PUT logic kills name/hex conditional mutants by providing only one field",""
"","0","homepage after color change","Chrome","Mon May 04 20:06:33 UTC 2026","skipped","Mon May 04 20:06:33 UTC 2026","Percy Visual Regression – Production > Percy – desktop-xl (1920×1080)","","",""
"","2430","should maintain accessibility in en language and verify resilient locators","Chrome","Mon May 04 20:01:57 UTC 2026","passed","Mon May 04 20:01:59 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
