"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with correct metadata","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with correct metadata",""
"","25","GET /api/colors","","","skipped","","","schemathesis","",""
"","1155","should create color via API and verify through UI","Chrome","Mon Apr 06 13:54:18 UTC 2026","passed","Mon Apr 06 13:54:19 UTC 2026","Hybrid E2E Testing","","",""
"","6","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation hex regex kills mutants by testing boundaries and formats","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation hex regex kills mutants by testing boundaries and formats",""
"","56","Frontend Unit Tests App Component handles empty array data from initial fetch and stays default","","Mon Apr 06 13:38:16 UTC 2026","passed","Mon Apr 06 13:38:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array data from initial fetch and stays default",""
"","14","Frontend Unit Tests App Component handleColorClick handles fetch rejection and logs exact message","","Mon Apr 06 13:38:16 UTC 2026","passed","Mon Apr 06 13:38:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick handles fetch rejection and logs exact message",""
"","1109","changing color to Turquoise should reflect in UI and DOM","Chrome","Mon Apr 06 13:54:13 UTC 2026","passed","Mon Apr 06 13:54:14 UTC 2026","Data-Driven Testing","","",""
"","","[HIGH] CVE-2026-26996","","","failed","","","Node.js","minimatch-9.0.5",""
"","36","Frontend Unit Tests App Component learn react link has exact text","","Mon Apr 06 13:38:16 UTC 2026","passed","Mon Apr 06 13:38:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component learn react link has exact text",""
"","3","Server Unit Tests Middleware handles non-JSON content type gracefully on POST","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware handles non-JSON content type gracefully on POST",""
"","48","should reject updating with empty name","Chrome","Mon Apr 06 13:54:05 UTC 2026","passed","Mon Apr 06 13:54:05 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","223","GET /api/colors/Turquoise should return the correct hex code","Chrome","Mon Apr 06 13:54:04 UTC 2026","passed","Mon Apr 06 13:54:04 UTC 2026","Backend API Integration","","",""
"","4","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)",""
"","","[HIGH] CVE-2026-27903","","","failed","","","Node.js","minimatch-9.0.5",""
"","6","Server Unit Tests DELETE /api/colors/:name cannot delete the same color twice","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name cannot delete the same color twice",""
"","5","Server Unit Tests POST /api/colors returns 400 when hex is missing","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when hex is missing",""
"","","[HIGH] CVE-2026-25547","","","failed","","","Node.js","@isaacs/brace-expansion-5.0.0",""
"","1674","should not have any automatically detectable accessibility issues","Chrome","Mon Apr 06 13:53:53 UTC 2026","passed","Mon Apr 06 13:53:55 UTC 2026","Accessibility Tests","","",""
"","147","should return 404 when updating non-existent color","Chrome","Mon Apr 06 13:54:05 UTC 2026","passed","Mon Apr 06 13:54:06 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","12","Server Unit Tests PUT /api/colors/:name updates the name of an existing color","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name updates the name of an existing color",""
"","7","Frontend Unit Tests App Component useEffect only runs once on initial render and not on re-render","","Mon Apr 06 13:38:16 UTC 2026","passed","Mon Apr 06 13:38:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component useEffect only runs once on initial render and not on re-render",""
"","4","Server Unit Tests POST /api/colors returns 400 for completely empty body","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for completely empty body",""
"","608","handle color response missing hex property","Chrome","Mon Apr 06 13:54:12 UTC 2026","passed","Mon Apr 06 13:54:12 UTC 2026","Edge cases and error handling","","",""
"","2009","PUT /api/colors/{name}","","","passed","","","schemathesis","",""
"","7","Server Unit Tests GET /api/colors/:name returns 404 for a non-existent color","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns 404 for a non-existent color",""
"","","[HIGH] CVE-2026-31802","","","failed","","","Node.js","tar-7.5.1",""
"","2","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses MONGO_URI from environment if available","","Mon Apr 06 13:38:46 UTC 2026","passed","Mon Apr 06 13:38:46 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses MONGO_URI from environment if available",""
