"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","[HIGH] CVE-2026-31802","","","failed","","","Node.js","tar-7.5.9",""
"","7","Server Unit Tests POST /api/colors trims whitespace from name and hex","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors trims whitespace from name and hex",""
"","1415","POST /api/colors","","","passed","","","schemathesis","",""
"","","[HIGH] CVE-2026-27904","","","failed","","","Node.js","minimatch-10.2.2",""
"","","[HIGH] CVE-2026-33891","","","failed","","","Node.js","node-forge-1.3.3",""
"","177","should return 404 when updating non-existent color","Chrome","Tue Apr 14 20:27:46 UTC 2026","passed","Tue Apr 14 20:27:47 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","6","Server Unit Tests OpenAPI endpoints spec includes component schemas","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints spec includes component schemas",""
"","703","Example #3","BDD","Tue Apr 14 20:25:08 UTC 2026","passed","Tue Apr 14 20:25:08 UTC 2026","Home Page Background Color > Change background color","","",""
"","5","Server Unit Tests POST /api/colors returns 400 for name with special characters","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for name with special characters",""
"","1085","handle initial fetch error","Chrome","Tue Apr 14 20:28:19 UTC 2026","passed","Tue Apr 14 20:28:20 UTC 2026","Edge cases and error handling","tests/coverage.spec.ts","",""
"","11","Server Unit Tests PUT /api/colors/:name updates the hex of an existing color","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name updates the hex of an existing color",""
"","1003","should gracefully handle a color not found in the database","Chrome","Tue Apr 14 21:09:14 UTC 2026","passed","Tue Apr 14 21:09:15 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","9","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation trim() kills mutants by verifying whitespace removal","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation trim() kills mutants by verifying whitespace removal",""
"","17","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should update an existing color","","Tue Apr 14 20:20:16 UTC 2026","passed","Tue Apr 14 20:20:16 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should update an existing color",""
"","4","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with correct metadata","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with correct metadata",""
"","1033","Example #1","BDD","Tue Apr 14 20:25:05 UTC 2026","passed","Tue Apr 14 20:25:06 UTC 2026","Home Page Background Color > Change background color","","",""
"","8","Server Unit Tests DELETE /api/colors/:name cannot delete the same color twice","","Tue Apr 14 20:20:01 UTC 2026","passed","Tue Apr 14 20:20:01 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name cannot delete the same color twice",""
