"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","Server Unit Tests GET /api/colors returns JSON content type","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors returns JSON content type",""
"","3","Server Unit Tests POST /api/colors returns 400 when hex is missing","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when hex is missing",""
"","44","Frontend Unit Tests App Component fetches and displays colors with exact aria-labels","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component fetches and displays colors with exact aria-labels",""
"","4","Server Unit Tests PUT /api/colors/:name returns 404 for a non-existent color","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 404 for a non-existent color",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type",""
"","22","Frontend Unit Tests App Component clears previous error on new successful handleColorClick","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component clears previous error on new successful handleColorClick",""
"","5","Server Unit Tests Middleware includes CORS headers","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware includes CORS headers",""
"","5","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation Zod required_error messages are correct","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation Zod required_error messages are correct",""
"","56","Frontend Unit Tests App Component useEffect does not re-run when unrelated props change","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component useEffect does not re-run when unrelated props change",""
"","10","Server Unit Tests DELETE /api/colors/:name deletes an existing color and returns success message","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name deletes an existing color and returns success message",""
"","4","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)",""
"","5","Frontend Unit Tests App Component initial state and currentColor precise check","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component initial state and currentColor precise check",""
"","3","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","8","Server Unit Tests GET /api/colors/:name returns Turquoise color correctly","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns Turquoise color correctly",""
"","6","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error",""
"","7","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML","","Tue Apr 14 21:24:52 UTC 2026","passed","Tue Apr 14 21:24:52 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML",""
