"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Utility Functions rgbToHsl mid-grey [128,128,128] → s=0","","Wed May 06 07:06:16 UTC 2026","passed","Wed May 06 07:06:16 UTC 2026","","Utility Functions","Utility Functions rgbToHsl mid-grey [128,128,128] → s=0",""
"","61","Component Tests ColorPicker editing name does NOT call onClearError when no serverError","","Wed May 06 07:06:16 UTC 2026","passed","Wed May 06 07:06:16 UTC 2026","","Utility Functions","Component Tests ColorPicker editing name does NOT call onClearError when no serverError",""
"","11","Server Integration Tests (Testcontainers) GET /api/colors/:name should be case-sensitive (lowercase name returns 404)","","Wed May 06 07:07:38 UTC 2026","passed","Wed May 06 07:07:38 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) GET /api/colors/:name should be case-sensitive (lowercase name returns 404)",""
"","6","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation Zod required_error messages are correct","","Wed May 06 07:07:32 UTC 2026","passed","Wed May 06 07:07:32 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation Zod required_error messages are correct",""
"","","[HIGH] CVE-2026-27135","","","failed","","","test-automation-best-practices-app:latest (alpine 3.23.4)","nghttp2-libs-1.68.0-r0",""
"","50","Frontend Unit Tests App Component learn react link has correct text","","Wed May 06 07:06:16 UTC 2026","passed","Wed May 06 07:06:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component learn react link has correct text",""
"","66","Frontend Unit Tests App Component handles null data from initial fetch gracefully","","Wed May 06 07:06:16 UTC 2026","passed","Wed May 06 07:06:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles null data from initial fetch gracefully",""
"","39","Frontend Unit Tests App Component deleting the last color sets activeName to null","","Wed May 06 07:06:16 UTC 2026","passed","Wed May 06 07:06:16 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component deleting the last color sets activeName to null",""
"","5","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML","","Wed May 06 07:07:32 UTC 2026","passed","Wed May 06 07:07:32 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact info metadata","","Wed May 06 07:07:32 UTC 2026","passed","Wed May 06 07:07:32 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact info metadata",""
