"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1052","handle initial fetch with empty data","Chrome","Wed May 06 13:20:51 UTC 2026","passed","Wed May 06 13:20:53 UTC 2026","Edge cases and error handling","","",""
"","18","Frontend Unit Tests App Component labelFor falls back to color name for unknown/custom color","","Wed May 06 12:53:49 UTC 2026","passed","Wed May 06 12:53:49 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component labelFor falls back to color name for unknown/custom color",""
"","16","Component Tests ColorPicker wheel cursor moves to (220,110) after right-edge click (hue=0, sat=1)","","Wed May 06 12:53:49 UTC 2026","passed","Wed May 06 12:53:49 UTC 2026","","Utility Functions","Component Tests ColorPicker wheel cursor moves to (220,110) after right-edge click (hue=0, sat=1)",""
"","1578","verify Turquoise ( #1abc9c ) is applied as the background color","Chrome","Wed May 06 13:20:59 UTC 2026","passed","Wed May 06 13:21:01 UTC 2026","POM Refactored: Background color tests","","",""
"","16","Server Integration Tests (Testcontainers) GET /api/colors/:name should be case-sensitive (lowercase name returns 404)","","Wed May 06 12:55:16 UTC 2026","passed","Wed May 06 12:55:16 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) GET /api/colors/:name should be case-sensitive (lowercase name returns 404)",""
"","6","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors/:name","","Wed May 06 12:55:19 UTC 2026","passed","Wed May 06 12:55:19 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors/:name",""
"","119","Component Tests ConfirmDialog renders title, body, and both buttons","","Wed May 06 12:53:49 UTC 2026","passed","Wed May 06 12:53:49 UTC 2026","","Component Tests","Component Tests ConfirmDialog renders title, body, and both buttons",""
"","14","Server Integration Tests (Testcontainers) GET /api/colors/:name should return correct data for Turquoise","","Wed May 06 12:55:16 UTC 2026","passed","Wed May 06 12:55:16 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) GET /api/colors/:name should return correct data for Turquoise",""
"","6","Component Tests ColorPicker displays serverError prop in an alert banner","","Wed May 06 12:53:49 UTC 2026","passed","Wed May 06 12:53:49 UTC 2026","","Utility Functions","Component Tests ColorPicker displays serverError prop in an alert banner",""
"","3","Server Unit Tests PUT /api/colors/:name returns 400 for invalid current name format in URL","","Wed May 06 12:55:19 UTC 2026","passed","Wed May 06 12:55:19 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for invalid current name format in URL",""
