"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44","should create a new color with valid schema","Chrome","Tue Apr 14 21:33:21 UTC 2026","passed","Tue Apr 14 21:33:21 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","3","Frontend Unit Tests i18n Configuration should be initialized with correct settings","","Tue Apr 14 21:27:11 UTC 2026","passed","Tue Apr 14 21:27:11 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should be initialized with correct settings",""
"","852","homepage should match snapshot","Chrome","Tue Apr 14 21:34:21 UTC 2026","passed","Tue Apr 14 21:34:22 UTC 2026","Visual Regression","","",""
"","5","Server Unit Tests PUT /api/colors/:name returns 404 for a non-existent color","","Tue Apr 14 21:27:28 UTC 2026","passed","Tue Apr 14 21:27:28 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 404 for a non-existent color",""
"","53","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged","","Tue Apr 14 21:27:11 UTC 2026","passed","Tue Apr 14 21:27:11 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged",""
"","19","Server Integration Tests (Testcontainers) Error Handling & Constraints should return 409 when creating a duplicate color name","","Tue Apr 14 21:27:30 UTC 2026","passed","Tue Apr 14 21:27:30 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) Error Handling & Constraints should return 409 when creating a duplicate color name",""
"","16","should reject invalid hex format","Chrome","Tue Apr 14 21:33:21 UTC 2026","passed","Tue Apr 14 21:33:21 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","25","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should create a new color in the real database","","Tue Apr 14 21:27:30 UTC 2026","passed","Tue Apr 14 21:27:30 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should create a new color in the real database",""
"","47","GET /api/colors/Red should return the correct hex code","Chrome","Tue Apr 14 21:33:21 UTC 2026","passed","Tue Apr 14 21:33:21 UTC 2026","Backend API Integration","","",""
"","1593","should maintain accessibility in el language and verify resilient locators","Chrome","Tue Apr 14 21:31:55 UTC 2026","passed","Tue Apr 14 21:31:57 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","20","should reject empty name","Chrome","Tue Apr 14 21:33:21 UTC 2026","passed","Tue Apr 14 21:33:21 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","8331","should meet the accessibility threshold using Google Lighthouse","Chrome","Tue Apr 14 21:31:50 UTC 2026","passed","Tue Apr 14 21:31:59 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","5","Frontend Unit Tests App Component changes language and updates document","","Tue Apr 14 21:27:11 UTC 2026","passed","Tue Apr 14 21:27:11 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component changes language and updates document",""
"","","[HIGH] CVE-2026-39883","","","failed","","","app/node_modules/snyk/wrapper_dist/snyk-linux","go.opentelemetry.io/otel/sdk-v1.40.0",""
"","20","should reject missing hex","Chrome","Tue Apr 14 21:33:21 UTC 2026","passed","Tue Apr 14 21:33:21 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
