"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","865","should handle fetch colors network failure gracefully","Chrome","Tue Apr 14 22:16:05 UTC 2026","passed","Tue Apr 14 22:16:06 UTC 2026","UI Error Handling Coverage","tests/error-handling.spec.ts","",""
"","4","Server Unit Tests Middleware handles non-JSON content type gracefully on POST","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware handles non-JSON content type gracefully on POST",""
"","10","Server Unit Tests Surviving Mutants & Edge Cases PUT logic kills name/hex conditional mutants by providing only one field","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases PUT logic kills name/hex conditional mutants by providing only one field",""
"","13","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should delete a color","","Tue Apr 14 22:12:00 UTC 2026","passed","Tue Apr 14 22:12:00 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should delete a color",""
"Performance Test: UI Performance Test
File: ui-performance.spec.ts
Total Iterations: 1
Max VUs: 1

HTTP Request Duration:
- Avg: 2.88ms
- P(95): 2.88ms
- Max: 2.88ms

Full metrics attached in the results.","33019","UI Performance Test","Performance","Tue Apr 14 22:15:10 UTC 2026","passed","Tue Apr 14 22:15:43 UTC 2026","ui-performance.spec.ts","UI Performance Test","",""
"","29","GET /api/colors/Red should return the correct hex code","Chrome","Tue Apr 14 22:26:56 UTC 2026","passed","Tue Apr 14 22:26:56 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","8","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML",""
"","4","Server Unit Tests POST /api/colors returns 400 when name is missing","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when name is missing",""
"","2406","should not have any automatically detectable accessibility issues","Chrome","Tue Apr 14 22:26:46 UTC 2026","passed","Tue Apr 14 22:26:48 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","1028","should create color via API and verify through UI","Chrome","Tue Apr 14 22:16:09 UTC 2026","passed","Tue Apr 14 22:16:10 UTC 2026","Hybrid E2E Testing","tests/hybrid.spec.ts","",""
"","672","Example #3","BDD","Tue Apr 14 22:16:14 UTC 2026","passed","Tue Apr 14 22:16:15 UTC 2026","Home Page Background Color > Change background color","","",""
"","54","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged",""
"","9","Server Unit Tests Surviving Mutants & Edge Cases Allowed Methods kills mutants in allowedMethods object","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Allowed Methods kills mutants in allowedMethods object",""
"","10","Frontend Unit Tests App Component handles fetch reject with exact error message","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles fetch reject with exact error message",""
"","10","Server Unit Tests DELETE /api/colors/:name deletes an existing color and returns success message","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name deletes an existing color and returns success message",""
"","4","Server Unit Tests POST /api/colors returns 400 for extra unknown fields (strict schema)","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for extra unknown fields (strict schema)",""
"","3","Server Unit Tests Error Handling GET /api/colors/:name returns 500 when database fails","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling GET /api/colors/:name returns 500 when database fails",""
"","","[HIGH] CVE-2026-32280","","","failed","","","app/node_modules/snyk/wrapper_dist/snyk-linux","stdlib-v1.25.7",""
"","","[HIGH] CVE-2026-25679","","","failed","","","app/node_modules/snyk/wrapper_dist/snyk-linux","stdlib-v1.25.7",""
"","4","Server Unit Tests POST /api/colors returns 400 for name with only spaces","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for name with only spaces",""
"","37","should return 404 for non-existent color deletion","Chrome","Tue Apr 14 22:16:08 UTC 2026","passed","Tue Apr 14 22:16:08 UTC 2026","Backend API Integration > DELETE /api/colors/:name","","",""
"","732","should handle missing image gracefully by showing alt text","Chrome","Tue Apr 14 22:16:09 UTC 2026","passed","Tue Apr 14 22:16:09 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","8","Frontend Unit Tests App Component useEffect only runs once on initial render and not on re-render","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component useEffect only runs once on initial render and not on re-render",""
"","872","should handle color click network failure gracefully","Chrome","Tue Apr 14 22:16:08 UTC 2026","passed","Tue Apr 14 22:16:09 UTC 2026","UI Error Handling Coverage","tests/error-handling.spec.ts","",""
"","57","Frontend Unit Tests App Component handles null data or non-array from initial fetch and stays default","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles null data or non-array from initial fetch and stays default",""
"","1","Frontend Unit Tests i18n Configuration should handle language change correctly","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should handle language change correctly",""
"","12","Frontend Unit Tests App Component handles initial fetch with ok: false (non-200 status)","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles initial fetch with ok: false (non-200 status)",""
"","1983","PUT /api/colors/{name}","","","passed","","","schemathesis","",""
"","5","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with correct metadata","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with correct metadata",""
"","1","Frontend Unit Tests i18n Configuration interpolation should not escape value","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration interpolation should not escape value",""
"","811","verify Yellow ( #f1c40f ) is applied as the background color","Chrome","Tue Apr 14 22:17:58 UTC 2026","passed","Tue Apr 14 22:17:59 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","5","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation Zod required_error messages are correct","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation Zod required_error messages are correct",""
"","34","GET /api/colors/Yellow should return the correct hex code","Chrome","Tue Apr 14 22:26:56 UTC 2026","passed","Tue Apr 14 22:26:56 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","1169","should render correctly on mobile viewport","Chrome","Tue Apr 14 22:17:02 UTC 2026","passed","Tue Apr 14 22:17:03 UTC 2026","Responsive Design Testing","","",""
"","49","Frontend Unit Tests App Component renders title and logo with exact strings","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component renders title and logo with exact strings",""
"","4","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)",""
"","21","Frontend Unit Tests App Component handleColorClick handles ok: false (non-200 status) and shows specific error","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick handles ok: false (non-200 status) and shows specific error",""
"","4","Server Unit Tests OpenAPI endpoints spec includes component schemas","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints spec includes component schemas",""
"","","[HIGH] CVE-2026-39883","","","failed","","","app/node_modules/snyk/wrapper_dist/snyk-linux","go.opentelemetry.io/otel/sdk-v1.40.0",""
"","1017","handle color selection fetch error","Chrome","Tue Apr 14 22:18:00 UTC 2026","passed","Tue Apr 14 22:18:01 UTC 2026","Edge cases and error handling","tests/coverage.spec.ts","",""
"","","[CRITICAL] CVE-2025-62718","","","failed","","","Node.js","axios-1.13.6",""
"","35","should reject invalid hex format","Chrome","Tue Apr 14 22:16:07 UTC 2026","passed","Tue Apr 14 22:16:07 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","3","Server Unit Tests POST /api/colors returns 400 for completely empty body","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for completely empty body",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name with special characters","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name with special characters",""
"","57","Frontend Unit Tests App Component handles empty array data from initial fetch and stays default","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array data from initial fetch and stays default",""
"","5","Server Unit Tests POST /api/colors accepts names with alphanumeric characters and spaces","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors accepts names with alphanumeric characters and spaces",""
"","824","verify Red ( #e74c3c ) is applied as the background color","Chrome","Tue Apr 14 22:17:58 UTC 2026","passed","Tue Apr 14 22:17:59 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","3","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","1","Frontend Unit Tests i18n Configuration should have defined resources for en, es, el","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should have defined resources for en, es, el",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type",""
"","39","should reject invalid hex format on update","Chrome","Tue Apr 14 22:16:07 UTC 2026","passed","Tue Apr 14 22:16:07 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","1105","should display colors that do not exist in the database","Chrome","Tue Apr 14 22:16:09 UTC 2026","passed","Tue Apr 14 22:16:10 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","7","Server Unit Tests GET /api/colors/:name returns a single color by name with correct fields","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns a single color by name with correct fields",""
"","35","GET /api/colors","","","skipped","","","schemathesis","",""
"","15","Server Integration Tests (Testcontainers) Error Handling & Constraints should return 409 when creating a duplicate color name","","Tue Apr 14 22:12:00 UTC 2026","passed","Tue Apr 14 22:12:00 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) Error Handling & Constraints should return 409 when creating a duplicate color name",""
"","63","should reject missing hex","Chrome","Tue Apr 14 22:16:07 UTC 2026","passed","Tue Apr 14 22:16:07 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","3","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors",""
"","4","Server Unit Tests POST /api/colors returns 400 when hex is missing","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when hex is missing",""
"","70","Frontend Unit Tests App Component handleColorClick does nothing if hex is missing (kills Line 34 mutants)","","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick does nothing if hex is missing (kills Line 34 mutants)",""
"","759","verify Turquoise ( #1abc9c ) is applied as the background color","Chrome","Tue Apr 14 22:16:10 UTC 2026","passed","Tue Apr 14 22:16:11 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","77","should update a color with valid schema","Chrome","Tue Apr 14 22:16:07 UTC 2026","passed","Tue Apr 14 22:16:07 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","265","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses MONGO_URI from environment if available","","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:53 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses MONGO_URI from environment if available",""
