"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","GET /api/colors/Yellow should return the correct hex code","Chrome","Wed May 06 14:51:53 UTC 2026","passed","Wed May 06 14:51:53 UTC 2026","Backend API Integration","","",""
"","16","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation STRICT_NAME_REGEX kills mutants on start/end/middle characters","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation STRICT_NAME_REGEX kills mutants on start/end/middle characters",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info",""
"","812","should create dynamic random color via API and verify through UI","Chrome","Wed May 06 14:50:12 UTC 2026","passed","Wed May 06 14:50:13 UTC 2026","Random Data Testing with faker.js","tests/random-data.spec.ts","",""
"","44","Frontend Unit Tests App Component add color 409 fallback message when data.error is absent","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component add color 409 fallback message when data.error is absent",""
"","1","mobile color picker workflow","Chrome","Wed May 06 14:54:25 UTC 2026","skipped","Wed May 06 14:54:25 UTC 2026","Percy Visual Regression – Production > Percy – Mobile Interactions","","",""
"","1","Utility Functions rgbToHsl r max with g<b (#ff0040) → h near 345","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Utility Functions","Utility Functions rgbToHsl r max with g<b (#ff0040) → h near 345",""
"","4","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML",""
"","990","verify Red ( #e74c3c ) is applied as the background color","Chrome","Wed May 06 14:51:26 UTC 2026","passed","Wed May 06 14:51:27 UTC 2026","POM Refactored: Background color tests","tests/pom-refactored.spec.ts","",""
"","902","should create color via API and verify through UI","Chrome","Wed May 06 14:51:24 UTC 2026","passed","Wed May 06 14:51:25 UTC 2026","Hybrid E2E Testing","tests/hybrid.spec.ts","",""
"","31","Component Tests ColorPicker cancel button calls onCancel","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Utility Functions","Component Tests ColorPicker cancel button calls onCancel",""
"","5","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error","","Wed May 06 14:41:45 UTC 2026","passed","Wed May 06 14:41:45 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error",""
