"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","DELETE /api/colors/:name returns 404 for a non-existent color","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","DELETE /api/colors/:name returns 404 for a non-existent color",""
"","970","DELETE /api/colors/{name}","","","passed","","","schemathesis","",""
"","773","verify Turquoise ( #1abc9c ) is applied as the background color","Chrome","Fri Mar 20 09:12:40 UTC 2026","passed","Fri Mar 20 09:12:41 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","4","POST /api/colors returns 400 for invalid hex format (no hash)","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","POST /api/colors returns 400 for invalid hex format (no hash)",""
"","609","verify Red ( #e74c3c ) is applied as the background color","Chrome","Fri Mar 20 09:12:41 UTC 2026","passed","Fri Mar 20 09:12:42 UTC 2026","Background color tests","tests/coverage.spec.ts","",""
"","21","GET /api/colors/Yellow should return the correct hex code","Chrome","Fri Mar 20 09:12:47 UTC 2026","passed","Fri Mar 20 09:12:47 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","6","DELETE /api/colors/:name cannot delete the same color twice","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","DELETE /api/colors/:name cannot delete the same color twice",""
"","88","should create a new color with valid schema","Chrome","Fri Mar 20 09:12:15 UTC 2026","passed","Fri Mar 20 09:12:16 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","6","GET /api/colors/:name returns 404 for a non-existent color","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","GET /api/colors/:name returns 404 for a non-existent color",""
"","668","should load the application and verify core functionality across browsers","Chrome","Fri Mar 20 09:12:42 UTC 2026","passed","Fri Mar 20 09:12:43 UTC 2026","Cross-Browser Core Functionality","tests/cross-browser.spec.ts","",""
"","3","405 Method Not Allowed sets the Allow header on /api/colors/:name with correct methods","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","405 Method Not Allowed sets the Allow header on /api/colors/:name with correct methods",""
"","626","changing color to Yellow should reflect in UI and DOM","Chrome","Fri Mar 20 09:12:43 UTC 2026","passed","Fri Mar 20 09:12:43 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","4","Middleware includes CORS headers","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","Middleware includes CORS headers",""
"","4","POST /api/colors returns 400 for name with only spaces","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","POST /api/colors returns 400 for name with only spaces",""
"","4","POST /api/colors returns 400 for invalid hex format (too short)","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","POST /api/colors returns 400 for invalid hex format (too short)",""
"","4","PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)",""
"","6","POST /api/colors trims whitespace from name and hex","","Fri Mar 20 09:09:11 UTC 2026","passed","Fri Mar 20 09:09:11 UTC 2026","","GET /api/colors","POST /api/colors trims whitespace from name and hex",""
"","24","App Component renders multiple colors and verifies aria-labels","","Fri Mar 20 09:09:21 UTC 2026","passed","Fri Mar 20 09:09:21 UTC 2026","","App Component","App Component renders multiple colors and verifies aria-labels",""
"","8","App Component renders logo and basic elements","","Fri Mar 20 09:09:21 UTC 2026","passed","Fri Mar 20 09:09:21 UTC 2026","","App Component","App Component renders logo and basic elements",""
