"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Component Tests ColorPicker touch start on canvas sets hex to #ff0000 at right edge","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Component Tests ColorPicker touch start on canvas sets hex to #ff0000 at right edge",""
"","10","Server Unit Tests PUT /api/colors/:name updates the name of an existing color and preserves hex","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name updates the name of an existing color and preserves hex",""
"","1027","successful delete removes the chip","Chrome","Tue Apr 21 11:58:29 UTC 2026","passed","Tue Apr 21 11:58:30 UTC 2026","Color Management — Add & Delete","tests/color-management.spec.ts","",""
"","7","Server Integration Tests (Testcontainers) GET /api/colors/:name should return correct data for Turquoise","","Tue Apr 21 11:55:07 UTC 2026","passed","Tue Apr 21 11:55:07 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) GET /api/colors/:name should return correct data for Turquoise",""
"","5","Server Integration Tests (Testcontainers) POST /api/colors should return 400 when hex is missing","","Tue Apr 21 11:55:07 UTC 2026","passed","Tue Apr 21 11:55:07 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) POST /api/colors should return 400 when hex is missing",""
"","9","NoSQL operator in GET path param is rejected (400 or 404)","Chrome","Tue Apr 21 11:58:39 UTC 2026","passed","Tue Apr 21 11:58:39 UTC 2026","Security > Injection Prevention","tests/security.spec.ts","",""
"","1","Utility Functions rgbToHex converts pure green","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Utility Functions rgbToHex converts pure green",""
"","3","Frontend Unit Tests i18n Configuration should translate keys correctly","","Tue Apr 21 11:54:41 UTC 2026","passed","Tue Apr 21 11:54:41 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should translate keys correctly",""
"","9","Component Tests ColorPicker displays serverError prop in an alert banner","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Component Tests ColorPicker displays serverError prop in an alert banner",""
"","87","Component Tests ColorPicker renders the modal with title, hex preview, name and hex inputs","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Component Tests ColorPicker renders the modal with title, hex preview, name and hex inputs",""
"","0","Utility Functions hslToRgb low lightness l=0.25 → [128,0,0]","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Utility Functions hslToRgb low lightness l=0.25 → [128,0,0]",""
"","3","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info",""
"","269","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses default MONGO_URI when process.env.MONGO_URI is missing","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses default MONGO_URI when process.env.MONGO_URI is missing",""
"","38","Frontend Unit Tests App Component first loaded color is active (aria-pressed=true)","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component first loaded color is active (aria-pressed=true)",""
"","950","cancel in confirm dialog closes it without deleting","Chrome","Tue Apr 21 11:58:29 UTC 2026","passed","Tue Apr 21 11:58:30 UTC 2026","Color Management — Add & Delete","tests/color-management.spec.ts","",""
"","56","GET /api/colors/Red should return the correct hex code","Chrome","Tue Apr 21 11:58:29 UTC 2026","passed","Tue Apr 21 11:58:29 UTC 2026","Backend API Integration","","",""
"","3","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors",""
"","0","Utility Functions readableOn returns #111 for mid-grey (L≈0.35, black gives better contrast)","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Utility Functions readableOn returns #111 for mid-grey (L≈0.35, black gives better contrast)",""
"","0","homepage initial state","Chrome","Tue Apr 21 12:00:32 UTC 2026","skipped","Tue Apr 21 12:00:32 UTC 2026","Percy Visual Regression – Production > Percy – desktop (1280×720)","","",""
"","26","Component Tests ColorPicker typing in name input clears name error","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Component Tests ColorPicker typing in name input clears name error",""
"","6","DELETE /api/colors (collection) returns 405","Chrome","Tue Apr 21 11:58:39 UTC 2026","passed","Tue Apr 21 11:58:39 UTC 2026","Security > HTTP Method Restrictions","tests/security.spec.ts","",""
"","28","Frontend Unit Tests App Component picker cancel button closes the modal","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component picker cancel button closes the modal",""
"","15","should reject invalid hex format on update","Chrome","Tue Apr 21 11:58:29 UTC 2026","passed","Tue Apr 21 11:58:29 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","15","POST with javascript: URI in name is rejected (400)","Chrome","Tue Apr 21 11:58:37 UTC 2026","passed","Tue Apr 21 11:58:37 UTC 2026","Security > XSS Prevention","tests/security.spec.ts","",""
"","3","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","600","Show error message when the initial colors fetch fails","BDD","Tue Apr 21 11:58:33 UTC 2026","passed","Tue Apr 21 11:58:34 UTC 2026","API Error Handling","","",""
"","5","Server Unit Tests Surviving Mutants & Edge Cases Rate Limiting & Security kills mutants by verifying x-ratelimit headers","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Rate Limiting & Security kills mutants by verifying x-ratelimit headers",""
"","24","Component Tests ColorPicker touchmove while dragging updates hex","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Utility Functions","Component Tests ColorPicker touchmove while dragging updates hex",""
"","601","Background stays unchanged when fetching a specific color fails","BDD","Tue Apr 21 11:58:34 UTC 2026","passed","Tue Apr 21 11:58:35 UTC 2026","API Error Handling","","",""
"","3","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type","","Tue Apr 21 11:55:09 UTC 2026","passed","Tue Apr 21 11:55:09 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type",""
"","30","Frontend Unit Tests App Component add color sends POST with correct method, headers, and body","","Tue Apr 21 11:54:40 UTC 2026","passed","Tue Apr 21 11:54:40 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component add color sends POST with correct method, headers, and body",""
