"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","294","Server Unit Tests Surviving Mutants & Edge Cases Port Fallback reflects process.env.PORT in Swagger servers","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Port Fallback reflects process.env.PORT in Swagger servers",""
"","12","NoSQL $where operator in name is rejected (400)","Chrome","Mon May 04 19:59:28 UTC 2026","passed","Mon May 04 19:59:28 UTC 2026","Security > Injection Prevention","tests/security.spec.ts","",""
"","","[HIGH] CVE-2026-27135","","","failed","","","test-automation-best-practices-app:latest (alpine 3.23.4)","nghttp2-libs-1.68.0-r0",""
"","653","Show error message when the initial colors fetch fails","BDD","Mon May 04 20:05:38 UTC 2026","passed","Mon May 04 20:05:38 UTC 2026","API Error Handling","","",""
"","1","Utility Functions hslToRgb hue=270 (violet) → [128,0,255]","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Utility Functions","Utility Functions hslToRgb hue=270 (violet) → [128,0,255]",""
"","53","Frontend Unit Tests App Component header color attribute changes after clicking a chip","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component header color attribute changes after clicking a chip",""
"","0","Utility Functions hslToRgb hue=120 (green) → [0,255,0]","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Utility Functions","Utility Functions hslToRgb hue=120 (green) → [0,255,0]",""
"","665","should gracefully handle a color not found in the database","Chrome","Mon May 04 19:58:35 UTC 2026","passed","Mon May 04 19:58:36 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","11","Server Unit Tests Surviving Mutants & Edge Cases Strict Path & Method Validation kills mutants that change route paths to empty string","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Strict Path & Method Validation kills mutants that change route paths to empty string",""
"","44","Frontend Unit Tests App Component add color network error shows network error message","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component add color network error shows network error message",""
"","1","Utility Functions readableOn returns #fff for a very dark blue","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Utility Functions","Utility Functions readableOn returns #fff for a very dark blue",""
"","6","Frontend Unit Tests App Component language selector change calls i18n and updates html lang","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component language selector change calls i18n and updates html lang",""
"","7","error responses return JSON, not HTML (no info leakage)","Chrome","Mon May 04 19:59:28 UTC 2026","passed","Mon May 04 19:59:28 UTC 2026","Security > Security Headers","tests/security.spec.ts","",""
"","3","Server Unit Tests OpenAPI endpoints has exact application/json content-type","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints has exact application/json content-type",""
"","1040","should display colors that do not exist in the database","Chrome","Mon May 04 19:58:34 UTC 2026","passed","Mon May 04 19:58:35 UTC 2026","Network Mocking & Interception","tests/network-mocking.spec.ts","",""
"","1288","shows 409 duplicate error from server inside the picker","Chrome","Mon May 04 20:03:18 UTC 2026","passed","Mon May 04 20:03:19 UTC 2026","Color Management — Add & Delete","tests/color-management.spec.ts","",""
"","18","Component Tests ColorPicker mousemove without prior mousedown (not dragging) does not change color","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Utility Functions","Component Tests ColorPicker mousemove without prior mousedown (not dragging) does not change color",""
"","6","Server Integration Tests (Testcontainers) POST /api/colors should return 400 when extra fields are provided","","Mon May 04 19:47:47 UTC 2026","passed","Mon May 04 19:47:47 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) POST /api/colors should return 400 when extra fields are provided",""
"","1","Utility Functions rgbToHex converts arbitrary color","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Utility Functions","Utility Functions rgbToHex converts arbitrary color",""
"","26","Server Integration Tests (Testcontainers) End-to-end CRUD workflow should create, read, update, and delete a color in sequence","","Mon May 04 19:47:47 UTC 2026","passed","Mon May 04 19:47:47 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) End-to-end CRUD workflow should create, read, update, and delete a color in sequence",""
"","65","Frontend Unit Tests App Component handles non-array initial fetch response gracefully","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles non-array initial fetch response gracefully",""
"","3","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","9","Component Tests ConfirmDialog dialog has correct ARIA attributes","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Component Tests","Component Tests ConfirmDialog dialog has correct ARIA attributes",""
"","56","Frontend Unit Tests App Component deleting the active color switches background to the first remaining","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component deleting the active color switches background to the first remaining",""
"","8","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (findOne)","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (findOne)",""
"","3","Server Unit Tests Middleware returns 400 for malformed JSON body","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware returns 400 for malformed JSON body",""
"","1929","should load the application and verify core functionality across browsers","Firefox","Mon May 04 20:05:45 UTC 2026","passed","Mon May 04 20:05:47 UTC 2026","Cross-Browser Core Functionality","","",""
"","13","should return 404 when updating non-existent color","Chrome","Mon May 04 20:05:34 UTC 2026","passed","Mon May 04 20:05:34 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","184","Component Tests ColorPicker renders the modal with title, hex preview, name and hex inputs","","Mon May 04 19:42:35 UTC 2026","passed","Mon May 04 19:42:35 UTC 2026","","Utility Functions","Component Tests ColorPicker renders the modal with title, hex preview, name and hex inputs",""
"","3","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact server metadata","","Mon May 04 19:47:21 UTC 2026","passed","Mon May 04 19:47:21 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact server metadata",""
