"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Server Unit Tests DELETE /api/colors/:name returns 404 for a non-existent color","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 404 for a non-existent color",""
"","57","Frontend Unit Tests App Component useEffect does not re-run when unrelated props change","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component useEffect does not re-run when unrelated props change",""
"","6","Frontend Unit Tests App Component changes language and updates document","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component changes language and updates document",""
"","11","Server Unit Tests GET /api/colors returns an empty array when no colors exist","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors returns an empty array when no colors exist",""
"","6","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error",""
"","18","Frontend Unit Tests App Component handleColorClick handles fetch rejection and logs exact message","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick handles fetch rejection and logs exact message",""
"","4","Server Unit Tests Middleware includes CORS headers","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware includes CORS headers",""
"","5","Frontend Unit Tests App Component initial state and currentColor precise check","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component initial state and currentColor precise check",""
"","14","Server Unit Tests PUT /api/colors/:name updates the name of an existing color","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name updates the name of an existing color",""
"","5","Server Unit Tests POST /api/colors returns 400 when hex is missing","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when hex is missing",""
"","3","Frontend Unit Tests i18n Configuration should translate keys correctly","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should translate keys correctly",""
"","9","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation hex regex kills mutants by testing boundaries and formats","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation hex regex kills mutants by testing boundaries and formats",""
"","313","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses default MONGO_URI when process.env.MONGO_URI is missing","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses default MONGO_URI when process.env.MONGO_URI is missing",""
"","4","Server Unit Tests POST /api/colors returns 400 for completely empty body","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for completely empty body",""
"","6","Server Unit Tests POST /api/colors trims whitespace from name and hex","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors trims whitespace from name and hex",""
"","6","Server Unit Tests GET /api/colors/:name returns 400 for invalid name in path (regex check)","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","12","Server Unit Tests GET /api/colors/:name returns Turquoise color correctly","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns Turquoise color correctly",""
"","53","Frontend Unit Tests App Component handles non-array with length property from initial fetch","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles non-array with length property from initial fetch",""
"","4","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for invalid hex format (too short)",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name with special characters","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name with special characters",""
"","54","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged",""
"","6","Server Unit Tests Error Handling DELETE /api/colors/:name returns 500 when database fails","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling DELETE /api/colors/:name returns 500 when database fails",""
"","7","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation trim() kills mutants by verifying whitespace removal","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Regex & Validation trim() kills mutants by verifying whitespace removal",""
"","5","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors",""
"","9","Server Unit Tests GET /api/colors/:name is case-sensitive","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name is case-sensitive",""
"","5","Server Unit Tests POST /api/colors returns 400 when name is missing","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when name is missing",""
"","5","Server Unit Tests Error Handling GET /api/colors returns 500 when database fails","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling GET /api/colors returns 500 when database fails",""
"","316","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses MONGO_URI from environment if available","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Infrastructure uses MONGO_URI from environment if available",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)",""
"","7","Server Unit Tests GET /api/colors/:name returns 404 for a non-existent color","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns 404 for a non-existent color",""
"","43","Frontend Unit Tests App Component renders title and logo with exact strings","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component renders title and logo with exact strings",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases Logs seedDatabase logs success message","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Logs seedDatabase logs success message",""
"","5","Server Unit Tests Middleware returns 400 for malformed JSON body","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware returns 400 for malformed JSON body",""
"","41","Server Unit Tests GET /api/colors returns all seeded colors with correct names and hex values","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors returns all seeded colors with correct names and hex values",""
"","3","Server Unit Tests Middleware handles non-JSON content type gracefully on POST","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware handles non-JSON content type gracefully on POST",""
"","11","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (create)","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (create)",""
"","64","Frontend Unit Tests App Component handleColorClick does nothing if data is null","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick does nothing if data is null",""
"","0","Frontend Unit Tests i18n Configuration interpolation should not escape value","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration interpolation should not escape value",""
"","2","Frontend Unit Tests i18n Configuration should be initialized with correct settings","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should be initialized with correct settings",""
"","22","Server Unit Tests POST /api/colors creates a new color and returns 201 with correct body","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors creates a new color and returns 201 with correct body",""
"","7","Server Unit Tests PUT /api/colors/:name updates both name and hex simultaneously","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name updates both name and hex simultaneously",""
"","8","Server Unit Tests DELETE /api/colors/:name cannot delete the same color twice","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name cannot delete the same color twice",""
"","4","Server Unit Tests POST /api/colors returns 400 for name with only spaces","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for name with only spaces",""
"","11","Server Unit Tests GET /api/colors does not expose _id or __v fields","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors does not expose _id or __v fields",""
"","8","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves Swagger UI as HTML",""
"","56","Frontend Unit Tests App Component handles null data or non-array from initial fetch and stays default","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles null data or non-array from initial fetch and stays default",""
"","10","Server Unit Tests seedDatabase clears existing colors and re-seeds with 3 defaults","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests seedDatabase clears existing colors and re-seeds with 3 defaults",""
"","4","Server Unit Tests POST /api/colors returns 400 for invalid hex format (no hash)","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for invalid hex format (no hash)",""
"","2","Frontend Unit Tests i18n Configuration should handle language change correctly","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should handle language change correctly",""
"","69","Frontend Unit Tests App Component handleColorClick does nothing if hex is missing (kills Line 34 mutants)","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick does nothing if hex is missing (kills Line 34 mutants)",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name in path (regex check)","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","22","Frontend Unit Tests App Component clears previous error on new successful handleColorClick","","Wed Apr 15 21:43:31 UTC 2026","passed","Wed Apr 15 21:43:31 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component clears previous error on new successful handleColorClick",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type","","Wed Apr 15 21:43:40 UTC 2026","passed","Wed Apr 15 21:43:40 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases OpenAPI Content-Type has application/json content-type",""
