"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Utility Functions hslToRgb lightness=1 gives white","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions hslToRgb lightness=1 gives white",""
"","21","Frontend Unit Tests App Component link color is light (#cfe8ff) on dark background","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component link color is light (#cfe8ff) on dark background",""
"","10","Server Integration Tests (Testcontainers) POST /api/reseed should not modify the database when token is invalid","","2026-06-04","passed","2026-06-04","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) POST /api/reseed should not modify the database when token is invalid",""
"","5","Server Integration Tests (Testcontainers) POST /api/reseed should return 405 for GET on /api/reseed","","2026-06-04","passed","2026-06-04","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) POST /api/reseed should return 405 for GET on /api/reseed",""
"","68","Frontend Unit Tests App Component handles empty array from initial fetch gracefully","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array from initial fetch gracefully",""
"","1119","check Turquoise ( #1abc9c) is the default background color.","Chrome","2026-06-04","passed","2026-06-04","","","",""
"","66","Frontend Unit Tests App Component handles non-array initial fetch response gracefully","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component handles non-array initial fetch response gracefully",""
"","0","Utility Functions hslToRgb hue=90 (chartreuse) → [128,255,0]","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions hslToRgb hue=90 (chartreuse) → [128,255,0]",""
"","1202","delete API error shows alert banner","Chrome","2026-06-04","passed","2026-06-04","Color Management — Add & Delete","","",""
"","1","Utility Functions rgbToHsl pure red → h=0, s=1, l=0.5","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions rgbToHsl pure red → h=0, s=1, l=0.5",""
"","3","Server Unit Tests Surviving Mutants & Edge Cases Mongoose Schema Strictness kills empty schema mutant by checking schema paths","","2026-06-04","passed","2026-06-04","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Mongoose Schema Strictness kills empty schema mutant by checking schema paths",""
"","7","Server Unit Tests Surviving Mutants & Edge Cases Rate Limiting & Security kills mutants by verifying x-powered-by is removed","","2026-06-04","passed","2026-06-04","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Rate Limiting & Security kills mutants by verifying x-powered-by is removed",""
"","0","Utility Functions hslToRgb high lightness l=0.75 → [255,128,128]","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions hslToRgb high lightness l=0.75 → [255,128,128]",""
"","8585","should meet the accessibility threshold using Google Lighthouse","Chrome","2026-06-04","passed","2026-06-04","Accessibility Tests","","",""
"","32","Frontend Unit Tests App Component clicking chip-x opens confirm dialog with color name and swatch","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component clicking chip-x opens confirm dialog with color name and swatch",""
"","45","Frontend Unit Tests App Component confirm dialog cancel button closes it","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component confirm dialog cancel button closes it",""
"","1","Utility Functions hexToRgb parses hex without the leading #","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions hexToRgb parses hex without the leading #",""
"","892","Example #3","BDD","2026-06-04","passed","2026-06-04","Home Page Background Color > Change background color","","",""
"","84","Frontend Unit Tests App Component confirm dialog cancel does nothing when deleting=true","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component confirm dialog cancel does nothing when deleting=true",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info","","2026-06-04","passed","2026-06-04","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info",""
"","0","homepage initial state","Chrome","2026-06-04","skipped","2026-06-04","Percy Visual Regression – Production > Percy – mobile (375×667)","","",""
"","24","Frontend Unit Tests App Component link color is dark (#003366) on light background","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component link color is dark (#003366) on light background",""
"","98","Frontend Unit Tests App Component handleColorClick does nothing when data is null","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick does nothing when data is null",""
"","41","Frontend Unit Tests App Component add color 501 also triggers server error message (>= 500)","","2026-06-04","passed","2026-06-04","","Frontend Unit Tests","Frontend Unit Tests App Component add color 501 also triggers server error message (>= 500)",""
"","928","handle color selection fetch error","Chrome","2026-06-04","passed","2026-06-04","Edge cases and error handling","","",""
"","0","Utility Functions readableOn returns #111 for light-grey (L≈0.60, above 0.179 threshold)","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions readableOn returns #111 for light-grey (L≈0.60, above 0.179 threshold)",""
"","73","should reject missing name","Chrome","2026-06-04","passed","2026-06-04","Backend API Integration > POST /api/colors Schema Validation","","",""
"","1154","should display all core elements and handle button interaction","Chrome","2026-06-04","passed","2026-06-04","Responsive Design – tablet (768×1024)","","",""
"","6","Server Unit Tests Error Handling POST /api/colors returns 409 when database throws duplicate key error (code 11000)","","2026-06-04","passed","2026-06-04","","Server Unit Tests","Server Unit Tests Error Handling POST /api/colors returns 409 when database throws duplicate key error (code 11000)",""
"","6","Server Unit Tests Middleware includes CORS headers","","2026-06-04","passed","2026-06-04","","Server Unit Tests","Server Unit Tests Middleware includes CORS headers",""
"","987","clicking ""+ Add color"" opens the picker modal","Chrome","2026-06-04","passed","2026-06-04","Color Management — Add & Delete","","",""
"","1","Utility Functions hslToRgb hue=59 stays in sector 0","","2026-06-04","passed","2026-06-04","","Utility Functions","Utility Functions hslToRgb hue=59 stays in sector 0",""
