"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","973","should display all core elements and handle button interaction","Chrome","Wed May 06 10:57:22 UTC 2026","passed","Wed May 06 10:57:23 UTC 2026","Responsive Design – iPhone landscape (667×375)","","",""
"Performance Test: API Performance Test
File: api-performance.spec.ts
Total Iterations: 1
Max VUs: 1

HTTP Request Duration:
- Avg: 7.23ms
- P(95): 18.05ms
- Max: 21.30ms

Full metrics attached in the results.","2431","API Performance Test","Performance","Wed May 06 10:50:23 UTC 2026","passed","Wed May 06 10:50:26 UTC 2026","api-performance.spec.ts","API Performance Test","",""
"","3987","PUT /api/colors/{name}","","","passed","","","schemathesis","",""
"","6","Server Unit Tests GET /api/colors/:name returns 404 for a non-existent color","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors/:name returns 404 for a non-existent color",""
"","4","Component Tests ConfirmDialog title is rendered in the element with id confirm-title","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Component Tests","Component Tests ConfirmDialog title is rendered in the element with id confirm-title",""
"","4","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with exact metadata","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints serves the OpenAPI JSON spec with exact metadata",""
"","666","Example #3","BDD","Wed May 06 10:54:55 UTC 2026","passed","Wed May 06 10:54:55 UTC 2026","Language Switching > Switch language and verify translated UI labels","","",""
"","0","Utility Functions rgbToHex value 16 does not pad","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions rgbToHex value 16 does not pad",""
"","20","Server Unit Tests POST /api/colors creates a new color and returns 201 with correct body","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors creates a new color and returns 201 with correct body",""
"","3","Server Unit Tests OpenAPI endpoints has exact application/json content-type","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests OpenAPI endpoints has exact application/json content-type",""
"","1","Utility Functions rgbToHsl pure blue → h=240, s=1, l=0.5","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions rgbToHsl pure blue → h=240, s=1, l=0.5",""
"","47","Frontend Unit Tests App Component handleColorClick shows error on non-2xx response","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick shows error on non-2xx response",""
"","5","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 409 for a duplicate color name with descriptive error",""
"","15","Component Tests ConfirmDialog confirmLabel prop is reflected in the button text","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Component Tests","Component Tests ConfirmDialog confirmLabel prop is reflected in the button text",""
"","4","Server Unit Tests Middleware JSON error middleware ignores SyntaxError without body","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware JSON error middleware ignores SyntaxError without body",""
"","22","Server Integration Tests (Testcontainers) POST /api/colors should create a new color and persist it in the real database","","Wed May 06 10:30:01 UTC 2026","passed","Wed May 06 10:30:01 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) POST /api/colors should create a new color and persist it in the real database",""
"","4","Component Tests ConfirmDialog Enter key does NOT call onConfirm when busy","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Component Tests","Component Tests ConfirmDialog Enter key does NOT call onConfirm when busy",""
"","0","homepage initial state","Chrome","Wed May 06 10:57:22 UTC 2026","skipped","Wed May 06 10:57:22 UTC 2026","Percy Visual Regression – Production > Percy – mobile (375×667)","","",""
"","6","Server Integration Tests (Testcontainers) DELETE /api/colors/:name should return 400 for invalid name format","","Wed May 06 10:30:01 UTC 2026","passed","Wed May 06 10:30:01 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) DELETE /api/colors/:name should return 400 for invalid name format",""
"","1217","changing color to Turquoise should reflect in UI and DOM","Chrome","Wed May 06 10:52:44 UTC 2026","passed","Wed May 06 10:52:46 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","21","Server Integration Tests (Testcontainers) Concurrent writes should handle simultaneous POSTs with the same name — exactly one succeeds","","Wed May 06 10:30:01 UTC 2026","passed","Wed May 06 10:30:01 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) Concurrent writes should handle simultaneous POSTs with the same name — exactly one succeeds",""
"","3","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests DELETE /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","0","Utility Functions hslToRgb low lightness l=0.25 → [128,0,0]","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions hslToRgb low lightness l=0.25 → [128,0,0]",""
"","36","Frontend Unit Tests App Component clicking chip-x opens confirm dialog with color name and swatch","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component clicking chip-x opens confirm dialog with color name and swatch",""
"","22","GET /api/colors/Yellow should return the correct hex code","Chrome","Wed May 06 10:54:47 UTC 2026","passed","Wed May 06 10:54:47 UTC 2026","Backend API Integration","","",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact application/json content-type","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact application/json content-type",""
"","0","Utility Functions rgbToHex converts pure green","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions rgbToHex converts pure green",""
"","3","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Swagger Metadata & OpenAPI has exact API info",""
"","33","POST with script tag in name is rejected (400)","Chrome","Wed May 06 10:53:04 UTC 2026","passed","Wed May 06 10:53:04 UTC 2026","Security > XSS Prevention","tests/security.spec.ts","",""
"","51","Frontend Unit Tests App Component deleting a non-active color keeps the current background","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component deleting a non-active color keeps the current background",""
"","2235","should maintain accessibility in en language and verify resilient locators","Chrome","Wed May 06 10:54:01 UTC 2026","passed","Wed May 06 10:54:04 UTC 2026","i18n Accessibility Tests","tests/a11y.spec.ts","",""
"","7","Server Unit Tests Error Handling PUT /api/colors/:name returns 500 when database fails","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling PUT /api/colors/:name returns 500 when database fails",""
"","34","Frontend Unit Tests App Component confirm dialog Escape key closes it","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component confirm dialog Escape key closes it",""
"","16","should return 404 for non-existent color deletion","Chrome","Wed May 06 10:54:47 UTC 2026","passed","Wed May 06 10:54:47 UTC 2026","Backend API Integration > DELETE /api/colors/:name","","",""
"","1","Utility Functions rgbToHex value 15 pads to 0f","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions rgbToHex value 15 pads to 0f",""
"","13","Server Integration Tests (Testcontainers) PUT /api/colors/:name should update the hex of an existing color and persist it in the real database","","Wed May 06 10:30:01 UTC 2026","passed","Wed May 06 10:30:01 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) PUT /api/colors/:name should update the hex of an existing color and persist it in the real database",""
"","0","Utility Functions hslToRgb saturation clamped: s=1.5 treated as s=1","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions hslToRgb saturation clamped: s=1.5 treated as s=1",""
"","1","Utility Functions rgbToHsl r max with g<b (#ff0040) → h near 345","","Wed May 06 10:17:56 UTC 2026","passed","Wed May 06 10:17:56 UTC 2026","","Utility Functions","Utility Functions rgbToHsl r max with g<b (#ff0040) → h near 345",""
"","4","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors/:name","","Wed May 06 10:31:47 UTC 2026","passed","Wed May 06 10:31:47 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors/:name",""
"","1","homepage initial state","Chrome","Wed May 06 10:57:22 UTC 2026","skipped","Wed May 06 10:57:22 UTC 2026","Percy Visual Regression – Production > Percy – desktop (1280×720)","","",""
