"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","POST /api-docs returns 405","Chrome","Wed May 13 23:24:42 UTC 2026","passed","Wed May 13 23:24:42 UTC 2026","Security > HTTP Method Restrictions","tests/security.spec.ts","",""
"","34","Frontend Unit Tests App Component initial background is first color hex","","Wed May 13 23:18:55 UTC 2026","passed","Wed May 13 23:18:55 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component initial background is first color hex",""
"","187","DELETE /api/colors/{name}","","","passed","","","schemathesis","",""
"","1012","changing color to Yellow should reflect in UI and DOM","Chrome","Wed May 13 23:24:36 UTC 2026","passed","Wed May 13 23:24:37 UTC 2026","Data-Driven Testing","tests/data-driven.spec.ts","",""
"","8","Server Unit Tests Surviving Mutants & Edge Cases Allowed Methods kills mutants in allowedMethods object","","Wed May 13 23:20:13 UTC 2026","passed","Wed May 13 23:20:13 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases Allowed Methods kills mutants in allowedMethods object",""
"","7","Server Integration Tests (Testcontainers) PUT /api/colors/:name should return 400 for invalid hex format on update","","Wed May 13 23:20:00 UTC 2026","passed","Wed May 13 23:20:00 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) PUT /api/colors/:name should return 400 for invalid hex format on update",""
"","19","GET /api/colors should return all colors","Chrome","Wed May 13 23:28:52 UTC 2026","passed","Wed May 13 23:28:52 UTC 2026","Backend API Integration","tests/api.spec.ts","",""
"","23","Server Integration Tests (Testcontainers) Concurrent writes should handle simultaneous POSTs with the same name — exactly one succeeds","","Wed May 13 23:20:00 UTC 2026","passed","Wed May 13 23:20:00 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) Concurrent writes should handle simultaneous POSTs with the same name — exactly one succeeds",""
"","727","chip-x click opens confirm dialog with color name","Chrome","Wed May 13 23:24:40 UTC 2026","passed","Wed May 13 23:24:40 UTC 2026","Color Management — Add & Delete","tests/color-management.spec.ts","",""
"","1","Frontend Unit Tests i18n Configuration interpolation should not escape value","","Wed May 13 23:18:57 UTC 2026","passed","Wed May 13 23:18:57 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration interpolation should not escape value",""
"","8","NoSQL operator in GET path param is rejected (400 or 404)","Chrome","Wed May 13 23:24:42 UTC 2026","passed","Wed May 13 23:24:42 UTC 2026","Security > Injection Prevention","tests/security.spec.ts","",""
"","4","Component Tests ConfirmDialog Enter key calls onConfirm when not busy","","Wed May 13 23:18:55 UTC 2026","passed","Wed May 13 23:18:55 UTC 2026","","Component Tests","Component Tests ConfirmDialog Enter key calls onConfirm when not busy",""
"","6","Component Tests ConfirmDialog backdrop click calls onCancel when not busy","","Wed May 13 23:18:55 UTC 2026","passed","Wed May 13 23:18:55 UTC 2026","","Component Tests","Component Tests ConfirmDialog backdrop click calls onCancel when not busy",""
"","4","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors/:name","","Wed May 13 23:20:13 UTC 2026","passed","Wed May 13 23:20:13 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors/:name",""
"","24","Component Tests ColorPicker submit with invalid chars shows validation error","","Wed May 13 23:18:55 UTC 2026","passed","Wed May 13 23:18:55 UTC 2026","","Utility Functions","Component Tests ColorPicker submit with invalid chars shows validation error",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)","","Wed May 13 23:20:13 UTC 2026","passed","Wed May 13 23:20:13 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)",""
"","1","Utility Functions rgbToHsl pure blue → h=240, s=1, l=0.5","","Wed May 13 23:18:55 UTC 2026","passed","Wed May 13 23:18:55 UTC 2026","","Utility Functions","Utility Functions rgbToHsl pure blue → h=240, s=1, l=0.5",""
"","7","Server Integration Tests (Testcontainers) PUT /api/colors/:name should return 404 when updating a non-existent color","","Wed May 13 23:20:00 UTC 2026","passed","Wed May 13 23:20:00 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) PUT /api/colors/:name should return 404 when updating a non-existent color",""
"","77","Frontend Unit Tests App Component deleting is false again after a failed delete (finally block)","","Wed May 13 23:18:55 UTC 2026","passed","Wed May 13 23:18:55 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component deleting is false again after a failed delete (finally block)",""
"","647","first color chip is active on load (aria-pressed=true)","Chrome","Wed May 13 23:24:34 UTC 2026","passed","Wed May 13 23:24:34 UTC 2026","Color Management — Add & Delete","tests/color-management.spec.ts","",""
"","28","should update a color with valid schema","Chrome","Wed May 13 23:28:52 UTC 2026","passed","Wed May 13 23:28:52 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","tests/api.spec.ts","",""
"","997","homepage should match snapshot","Chrome","Wed May 13 23:27:39 UTC 2026","passed","Wed May 13 23:27:40 UTC 2026","Visual Regression – iphone-landscape (667×375)","","",""
