"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","Component Tests ColorPicker mousemove without prior mousedown (not dragging) does not change color","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Component Tests ColorPicker mousemove without prior mousedown (not dragging) does not change color",""
"","1","Utility Functions hslToRgb hue=210 (azure) → [0,128,255]","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Utility Functions hslToRgb hue=210 (azure) → [0,128,255]",""
"","1","Utility Functions hexToRgb parses a standard #RRGGBB hex","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Utility Functions hexToRgb parses a standard #RRGGBB hex",""
"","5","Server Unit Tests PUT /api/colors/:name returns 404 for a non-existent color","","Thu May 14 11:55:26 UTC 2026","passed","Thu May 14 11:55:26 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 404 for a non-existent color",""
"","3","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name in path (regex check)","","Thu May 14 11:55:26 UTC 2026","passed","Thu May 14 11:55:26 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for invalid name in path (regex check)",""
"","0","Utility Functions hslToRgb negative hue wraps: hue=-120 = hue=240","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Utility Functions hslToRgb negative hue wraps: hue=-120 = hue=240",""
"","5","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors","","Thu May 14 11:55:26 UTC 2026","passed","Thu May 14 11:55:26 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed does not return 405 for allowed GET method on /api/colors",""
"","0","Utility Functions rgbToHex converts pure blue","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Utility Functions rgbToHex converts pure blue",""
"","26","Component Tests ColorPicker submit with duplicate name (client-side) shows duplicate error","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Component Tests ColorPicker submit with duplicate name (client-side) shows duplicate error",""
"","1","Utility Functions hslToRgb hue=180 (cyan) → [0,255,255]","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Utility Functions hslToRgb hue=180 (cyan) → [0,255,255]",""
"","22","Component Tests ColorPicker typing in name input clears name error","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Component Tests ColorPicker typing in name input clears name error",""
"","2","Utility Functions rgbToHsl white [255,255,255] → h=0, s=0, l=1","","Thu May 14 11:55:17 UTC 2026","passed","Thu May 14 11:55:17 UTC 2026","","Utility Functions","Utility Functions rgbToHsl white [255,255,255] → h=0, s=0, l=1",""
