"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","939","should display all core elements and handle button interaction","Chrome","Thu May 14 15:36:14 UTC 2026","passed","Thu May 14 15:36:15 UTC 2026","Responsive Design – iPhone landscape (667×375)","","",""
"","0","mobile color picker workflow","Chrome","Thu May 14 15:36:15 UTC 2026","skipped","Thu May 14 15:36:15 UTC 2026","Percy Visual Regression – Production > Percy – Mobile Interactions","","",""
"","1928","deleting the active color switches background to the first remaining","Chrome","Thu May 14 15:33:33 UTC 2026","passed","Thu May 14 15:33:35 UTC 2026","Color Management — Add & Delete","tests/color-management.spec.ts","",""
"","60","Server Unit Tests GET /api/colors returns all seeded colors with correct names and hex values","","Thu May 14 15:28:03 UTC 2026","passed","Thu May 14 15:28:03 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors returns all seeded colors with correct names and hex values",""
"","18","Frontend Unit Tests App Component labelFor falls back to color name for unknown/custom color","","Thu May 14 15:28:20 UTC 2026","passed","Thu May 14 15:28:20 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component labelFor falls back to color name for unknown/custom color",""
"","3192","should maintain accessibility after state change (color update)","Chrome","Thu May 14 15:34:21 UTC 2026","passed","Thu May 14 15:34:24 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","4","Server Unit Tests Surviving Mutants & Edge Cases PUT logic kills refine mutant by sending empty body","","Thu May 14 15:28:03 UTC 2026","passed","Thu May 14 15:28:03 UTC 2026","","Server Unit Tests","Server Unit Tests Surviving Mutants & Edge Cases PUT logic kills refine mutant by sending empty body",""
"","7","NoSQL operator in GET path param is rejected (400 or 404)","Chrome","Thu May 14 15:33:20 UTC 2026","passed","Thu May 14 15:33:20 UTC 2026","Security > Injection Prevention","tests/security.spec.ts","",""
"","43","Frontend Unit Tests App Component initial background is first color hex","","Thu May 14 15:28:20 UTC 2026","passed","Thu May 14 15:28:20 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component initial background is first color hex",""
"","52","Frontend Unit Tests App Component header color attribute changes after clicking a chip","","Thu May 14 15:28:20 UTC 2026","passed","Thu May 14 15:28:20 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component header color attribute changes after clicking a chip",""
"","0","Utility Functions rgbToHex converts arbitrary color","","Thu May 14 15:28:20 UTC 2026","passed","Thu May 14 15:28:20 UTC 2026","","Utility Functions","Utility Functions rgbToHex converts arbitrary color",""
