"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","should reject updating with empty name","Chrome","Fri Apr 03 16:31:56 UTC 2026","passed","Fri Apr 03 16:31:56 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","5","Server Unit Tests POST /api/colors trims whitespace from name and hex","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors trims whitespace from name and hex",""
"","","[HIGH] CVE-2025-64756","","","failed","","","Node.js","glob-10.4.5",""
"","1","Frontend Unit Tests i18n Configuration should have defined resources for en, es, el","","Fri Apr 03 16:13:32 UTC 2026","passed","Fri Apr 03 16:13:32 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should have defined resources for en, es, el",""
"","3","Server Unit Tests Error Handling seedDatabase logs error when database fails","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling seedDatabase logs error when database fails",""
"","9","Server Unit Tests seedDatabase clears existing colors and re-seeds with 3 defaults","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests seedDatabase clears existing colors and re-seeds with 3 defaults",""
"","4","Server Unit Tests POST /api/colors returns 400 for name with only spaces","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for name with only spaces",""
"","8","Server Unit Tests GET /api/colors returns JSON content type","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors returns JSON content type",""
"","155","should return 404 when updating non-existent color","Chrome","Fri Apr 03 16:31:56 UTC 2026","passed","Fri Apr 03 16:31:56 UTC 2026","Backend API Integration > PUT /api/colors/:name Schema Validation","","",""
"","5","Server Unit Tests POST /api/colors returns 400 when name is missing","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when name is missing",""
"","","[HIGH] CVE-2025-64756","","","failed","","","Node.js","glob-11.0.3",""
"","11","Frontend Unit Tests App Component handles initial fetch with ok: false (non-200 status)","","Fri Apr 03 16:13:32 UTC 2026","passed","Fri Apr 03 16:13:32 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles initial fetch with ok: false (non-200 status)",""
"","41","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should retrieve all seeded colors","","Fri Apr 03 16:13:37 UTC 2026","passed","Fri Apr 03 16:13:37 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should retrieve all seeded colors",""
"","14","Frontend Unit Tests App Component handleColorClick handles fetch rejection and logs exact message","","Fri Apr 03 16:13:32 UTC 2026","passed","Fri Apr 03 16:13:32 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handleColorClick handles fetch rejection and logs exact message",""
"","1144","should render correctly on mobile viewport","Chrome","Fri Apr 03 16:18:33 UTC 2026","passed","Fri Apr 03 16:18:34 UTC 2026","Responsive Design Testing","","",""
"","35","should reject invalid hex format","Chrome","Fri Apr 03 16:31:55 UTC 2026","passed","Fri Apr 03 16:31:55 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","","",""
"","4","Server Unit Tests POST /api/colors returns 400 when hex is missing","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when hex is missing",""
"","549","should show loading state when API returns empty colors","Chrome","Fri Apr 03 16:32:01 UTC 2026","passed","Fri Apr 03 16:32:01 UTC 2026","UI Error Handling Coverage","","",""
"","158","GET /api/colors should return all colors","Chrome","Fri Apr 03 16:31:55 UTC 2026","passed","Fri Apr 03 16:31:55 UTC 2026","Backend API Integration","","",""
"","28","GET /api/colors","","","skipped","","","schemathesis","",""
"","26","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (findOne)","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (findOne)",""
"","5","Server Unit Tests POST /api/colors returns 400 for extra unknown fields (strict schema)","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 for extra unknown fields (strict schema)",""
"","1920","PUT /api/colors/{name}","","","passed","","","schemathesis","",""
"","1064","changing color to Red should reflect in UI and DOM","Chrome","Fri Apr 03 16:31:59 UTC 2026","passed","Fri Apr 03 16:32:00 UTC 2026","Data-Driven Testing","","",""
"","5","Server Unit Tests POST /api/colors accepts names with alphanumeric characters and spaces","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors accepts names with alphanumeric characters and spaces",""
"","5","Server Unit Tests PUT /api/colors/:name updates both name and hex simultaneously","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name updates both name and hex simultaneously",""
"","17","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should update an existing color","","Fri Apr 03 16:13:37 UTC 2026","passed","Fri Apr 03 16:13:37 UTC 2026","","Server Integration Tests (Testcontainers)","Server Integration Tests (Testcontainers) CRUD Operations with Real MongoDB should update an existing color",""
"","40","Frontend Unit Tests App Component learn react link has exact text","","Fri Apr 03 16:13:32 UTC 2026","passed","Fri Apr 03 16:13:32 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component learn react link has exact text",""
"","144","GET /api/colors/Yellow should return the correct hex code","Chrome","Fri Apr 03 16:31:54 UTC 2026","passed","Fri Apr 03 16:31:55 UTC 2026","Backend API Integration","","",""
"","55","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged","","Fri Apr 03 16:13:32 UTC 2026","passed","Fri Apr 03 16:13:32 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component handles empty array data and ensures no errors are logged",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)","","Fri Apr 03 16:13:51 UTC 2026","passed","Fri Apr 03 16:13:51 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 for extra unknown fields (strict schema)",""
"","","[HIGH] CVE-2026-23745","","","failed","","","Node.js","tar-7.5.1",""
