"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (findOne)","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling POST /api/colors returns 500 when database fails (findOne)",""
"","2103","should not have any automatically detectable accessibility issues","Chrome","Mon Mar 30 11:00:27 UTC 2026","passed","Mon Mar 30 11:00:29 UTC 2026","Accessibility Tests","tests/a11y.spec.ts","",""
"","4","Server Unit Tests POST /api/colors returns 400 when hex is missing","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests POST /api/colors returns 400 when hex is missing",""
"","0","Frontend Unit Tests i18n Configuration interpolation should not escape value","","Mon Mar 30 10:55:27 UTC 2026","passed","Mon Mar 30 10:55:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration interpolation should not escape value",""
"","47","should return 404 for non-existent color deletion","Chrome","Mon Mar 30 10:59:31 UTC 2026","passed","Mon Mar 30 10:59:31 UTC 2026","Backend API Integration > DELETE /api/colors/:name","tests/api.spec.ts","",""
"","4","Server Unit Tests PUT /api/colors/:name returns 400 when no fields are provided (empty body)","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests PUT /api/colors/:name returns 400 when no fields are provided (empty body)",""
"","54","Frontend Unit Tests App Component useEffect does not re-run when unrelated props change","","Mon Mar 30 10:55:27 UTC 2026","passed","Mon Mar 30 10:55:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component useEffect does not re-run when unrelated props change",""
"","108","should return 409 for duplicate color creation","Chrome","Mon Mar 30 10:59:09 UTC 2026","passed","Mon Mar 30 10:59:09 UTC 2026","Backend API Integration > POST /api/colors Schema Validation","tests/api.spec.ts","",""
"","5","Frontend Unit Tests App Component changes language and updates document","","Mon Mar 30 10:55:27 UTC 2026","passed","Mon Mar 30 10:55:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component changes language and updates document",""
"","4","Server Unit Tests Error Handling DELETE /api/colors/:name returns 500 when database fails","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling DELETE /api/colors/:name returns 500 when database fails",""
"","5","Server Unit Tests Middleware returns 400 for malformed JSON body","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests Middleware returns 400 for malformed JSON body",""
"","43","Frontend Unit Tests App Component fetches and displays colors with exact aria-labels","","Mon Mar 30 10:55:27 UTC 2026","passed","Mon Mar 30 10:55:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests App Component fetches and displays colors with exact aria-labels",""
"","12","Server Unit Tests GET /api/colors returns an empty array when no colors exist","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests GET /api/colors returns an empty array when no colors exist",""
"","5","Server Unit Tests Error Handling GET /api/colors returns 500 when database fails","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests Error Handling GET /api/colors returns 500 when database fails",""
"","5","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors","","Mon Mar 30 10:56:47 UTC 2026","passed","Mon Mar 30 10:56:47 UTC 2026","","Server Unit Tests","Server Unit Tests 405 Method Not Allowed returns 405 for PATCH on /api/colors",""
"","2","Frontend Unit Tests i18n Configuration should be initialized with correct settings","","Mon Mar 30 10:55:27 UTC 2026","passed","Mon Mar 30 10:55:27 UTC 2026","","Frontend Unit Tests","Frontend Unit Tests i18n Configuration should be initialized with correct settings",""
